event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.type,event_properties.id
stories_view,1710929033517000,1d6e4178-4f58-465f-9122-452f6dc88c9b,1d6e4178-4f58-465f-9122-452f6dc88c9b_1710928991884,/,False,daily_tip,97
stories_view,1710929057123000,1d6e4178-4f58-465f-9122-452f6dc88c9b,1d6e4178-4f58-465f-9122-452f6dc88c9b_1710928991884,/,False,affirmation,290
stories_view,1710929291055000,274cbe2e-7add-4f98-a948-6008d72e1812,274cbe2e-7add-4f98-a948-6008d72e1812_1710929285594,/,False,daily_tip,25
stories_view,1710929300179000,274cbe2e-7add-4f98-a948-6008d72e1812,274cbe2e-7add-4f98-a948-6008d72e1812_1710929285594,/,False,affirmation,53
stories_view,1710928813392000,0546d5f4-088c-4d07-8104-0eb7e3fee0a6,0546d5f4-088c-4d07-8104-0eb7e3fee0a6_1710928810415,/,False,daily_tip,70
stories_view,1710858152581000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710858095169,/,False,daily_tip,27
stories_view,1710858152879000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710858095169,/,False,fact,136
stories_view,1710858153333000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710858095169,/,False,daily_tip,27
stories_view,1710872277127000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710872272583,/,False,affirmation,289
stories_view,1710909641783000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710909637229,/,False,affirmation,289
stories_view,1710931248911000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710931243036,/,False,affirmation,289
stories_view,1710931286217000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710931243036,/,False,daily_tip,53
stories_view,1710931314639000,7906b2f7-2bed-4ddc-a133-ba771800e6d3,7906b2f7-2bed-4ddc-a133-ba771800e6d3_1710931243036,/,False,fact,136
stories_view,1710928817839000,59a27ced-36e0-4267-8599-4cc4850ab307,59a27ced-36e0-4267-8599-4cc4850ab307_1710928814078,/,False,daily_tip,13
